amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
113-8393142-1665034	113-8393142-1665034	2025-03-23T15:30:21+00:00	2025-03-24T23:55:01+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	Shipped	1	USD	38.89	3.69							CLARKSVILLE	TN	37042-5138	US		false			false
113-7183831-0757031	113-7183831-0757031	2025-03-23T14:45:38+00:00	2025-03-24T00:39:00+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Grey Modern Abstract Rainbow Dining Room Rugs Indoor C	N1338-7-Grey-5x7-US-V1	B0DQ8PNQMC	Shipped	1	USD	69.99	3.15					17.5		CHESAPEAKE	VA	23320-6522	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
114-2593305-8722644	114-2593305-8722644	2025-03-23T14:40:37+00:00	2025-03-23T21:30:20+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	Shipped	1	USD	38.89	3.11							ATLANTA	GA	30338	US		false			false
114-5188039-7031463	114-5188039-7031463	2025-03-23T12:33:24+00:00	2025-03-23T12:33:32+00:00	Pending	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	Unshipped	1	USD	159.99								TAYLORS	SC	29687-3824	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1,US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
114-3375950-1762661	114-3375950-1762661	2025-03-23T11:53:05+00:00	2025-03-25T04:09:28+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	58.99		2.99					2.99	FPO	AP	96379-0003	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
111-6011280-4329043	111-6011280-4329043	2025-03-23T04:48:26+00:00	2025-03-24T19:55:09+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Stain Resistant Soft Bedroom Ultra-Thin Orange Modern Abstract Rainbow Indoor Carpet for Dining Room a	amzn.gr.N1338-1-Orange-5x7-US--qL9SBy-VG	B0DBYYVZMX	Shipped	1	USD	45.99	2.76							CRYSTAL FALLS	MI	49920-1717	US		false			false
114-9998762-6253022	114-9998762-6253022	2025-03-23T04:37:46+00:00	2025-03-24T14:04:53+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	129.99	7.72					6.5		Burlington	MA	01803-1313	US	PLM-678c8efd-9576-4c2c-91b9-246f3a93a0e3	false			false
113-0068452-8644224	113-0068452-8644224	2025-03-23T02:29:43+00:00	2025-03-24T11:20:00+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug - Large Modern Abstract Washable Non-Slip Sage Green Stain Resistant Living Room Rug Rainbow Low-Pile Soft Floor Carpet for Bedroo	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	6.08					40.0		PUEBLO	CO	81008-1973	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-2449832-3206639	114-2449832-3206639	2025-03-23T02:28:19+00:00	2025-03-23T13:43:38+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	58.99	5.31							LA GRANGE PARK	IL	60526-1161	US		false			false
113-2484230-4813804	113-2484230-4813804	2025-03-23T02:06:40+00:00	2025-03-24T01:20:08+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Grey Modern Abstract Rainbow Dining Room Rugs Indoor C	N1338-7-Grey-5x7-US-V1	B0DQ8PNQMC	Shipped	1	USD	69.99	3.48					17.5		BUTLER	NJ	07405	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
112-3258448-3633069	112-3258448-3633069	2025-03-23T01:45:57+00:00	2025-03-23T08:29:51+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	58.99	3.01	1.49				8.85	1.49	MERIDIAN	ID	83646-5498	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
114-6665831-5557068	114-6665831-5557068	2025-03-23T01:13:44+00:00	2025-03-23T16:52:25+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	Shipped	1	USD	159.99	8.75					20.0		MEDWAY	MA	02053	US	PLM-867b0e6a-f24d-42bf-8148-15ce5dfdec5a	false			false
113-2791916-0704211	113-2791916-0704211	2025-03-23T01:06:01+00:00	2025-03-24T00:21:40+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	12.42					40.0		SEATTLE	WA	98104-1476	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-8509278-2549849	113-8509278-2549849	2025-03-23T00:52:26+00:00	2025-03-23T18:36:29+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Indigo Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-9-Indigo-8x10-US-V1	B0DQ8FD32B	Shipped	1	USD	159.99	10.4							SANDWICH	IL	60548-9398	US		false			false
112-7810475-1821867	112-7810475-1821867	2025-03-23T00:49:41+00:00	2025-03-23T19:36:50+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	Shipped	1	USD	119.99	6.4					40.0		GRANDVIEW	WA	98930-1497	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
111-4240740-9839406	111-4240740-9839406	2025-03-23T00:12:42+00:00	2025-03-24T11:42:11+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Grey Modern Abstract Rainbow Dining Room Rugs Indoor C	N1338-7-Grey-5x7-US-V1	B0DQ8PNQMC	Shipped	1	USD	69.99	4.36	6.99				17.5	6.99	GILBERT	AZ	85296-0546	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae,US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
112-7249060-8607414	112-7249060-8607414	2025-03-22T23:55:08+00:00	2025-03-24T23:34:33+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Stain Resistant Soft Bedroom Ultra-Thin Orange Modern Abstract Rainbow Indoor Carpet for Dining Room a	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	59.99	4.6					3.0		LAS CRUCES	NM	88011-8176	US	PLM-678c8efd-9576-4c2c-91b9-246f3a93a0e3	false			false
114-1941095-0028218	114-1941095-0028218	2025-03-22T23:51:42+00:00	2025-03-24T07:08:24+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	119.99	4.2					50.0		FENTON	MI	48430-1803	US	PLM-6947ed35-47d9-4c9d-9e9c-5aceb59af757	false			false
111-7536418-5717849	111-7536418-5717849	2025-03-22T23:16:39+00:00	2025-03-24T05:06:27+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	USD	38.99	2.43					7.8		CINCINNATI	OH	45241-4810	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
114-9897762-1415468	114-9897762-1415468	2025-03-22T23:08:43+00:00	2025-03-23T11:49:55+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Botanical Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pil	G24451-4-Blue-6x9-US-V1	B0DQ8SFYYM	Shipped	1	USD	89.99	6.31	0.49				13.5	0.49	KYLE	TX	78640-4853	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
114-5157413-2431419	114-5157413-2431419	2025-03-22T21:58:29+00:00	2025-03-23T15:52:40+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-1A-Cream-3x5-US-V1	B0DBYY5XMP	Shipped	1	USD	38.99	1.99					5.85		EAST NORRITON	PA	19403-4018	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
114-4259518-2899469	114-4259518-2899469	2025-03-22T21:55:47+00:00	2025-03-23T01:23:39+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Botanical Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pil	G24451-4-Blue-6x9-US-V1	B0DQ8SFYYM	Shipped	1	USD	89.99	6.69					13.5		HAMBURG	NY	14075-4447	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
111-0868960-0811449	111-0868960-0811449	2025-03-22T21:36:53+00:00	2025-03-23T07:12:10+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	Shipped	1	USD	38.89	3.21	2.99					2.99	HOUSTON	TX	77027-3615	US		false			false
114-4897921-9717010	114-4897921-9717010	2025-03-22T21:23:19+00:00	2025-03-23T05:38:19+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	7.2					40.0		GERMANTOWN	MD	20876-6313	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
112-9653114-7793816	112-9653114-7793816	2025-03-22T20:55:26+00:00	2025-03-24T19:24:13+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-1A-Cream-3x5-US-V1	B0DBYY5XMP	Shipped	1	USD	38.99	2.78					5.85		MAMARONECK	NY	10543-3825	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
112-1942599-1745010	112-1942599-1745010	2025-03-22T20:48:59+00:00	2025-03-22T21:30:42+00:00	Cancelled	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Cancelled	0										FORT MILL	SC	29708-8228	US		false			false
111-7145705-6277808	111-7145705-6277808	2025-03-22T20:21:45+00:00	2025-03-23T04:37:17+00:00	Cancelled	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Cancelled	0										BUCKEYE	AZ	85326-7899	US		false			false
113-5186287-3352213	113-5186287-3352213	2025-03-22T20:15:23+00:00	2025-03-23T18:47:46+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	2.45					1.95		WESTFIELD	NJ	07090-1911	US	PLM-678c8efd-9576-4c2c-91b9-246f3a93a0e3	false			false
112-0480354-3492251	112-0480354-3492251	2025-03-22T20:03:24+00:00	2025-03-23T23:25:18+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	Shipped	1	USD	159.99	10.5					40.0		BABYLON	NY	11702-3303	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
112-0480354-3492251	112-0480354-3492251	2025-03-22T20:03:24+00:00	2025-03-23T23:25:18+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	3.24					1.95		BABYLON	NY	11702-3303	US	PLM-678c8efd-9576-4c2c-91b9-246f3a93a0e3	false			false
114-9581656-0107405	114-9581656-0107405	2025-03-22T18:33:56+00:00	2025-03-23T23:43:15+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	16.4							Dublin	CA	94568	US		false			false
112-4032367-8021031	112-4032367-8021031	2025-03-22T17:57:01+00:00	2025-03-23T15:37:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	199.99	9.0					50.0		ALLENTOWN	PA	18103-4248	US	PLM-6947ed35-47d9-4c9d-9e9c-5aceb59af757	false			false
111-4754020-9305030	111-4754020-9305030	2025-03-22T17:15:29+00:00	2025-03-22T17:15:37+00:00	Pending	Amazon	Amazon.com			Standard	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Unshipped	1	USD	119.99								STEVENS	PA	17578-9780	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
114-5215656-2429863	114-5215656-2429863	2025-03-22T17:15:19+00:00	2025-03-24T03:40:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-P	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	Shipped	1	USD	119.99	5.4					30.0		MARIETTA	GA	30064-5704	US	PLM-2e410048-f7d4-47cc-ae75-ced80d7ffc69	false			false
113-2587566-9970625	113-2587566-9970625	2025-03-22T16:40:14+00:00	2025-03-23T17:13:14+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	58.99	4.87							HUNTSVILLE	TX	77340-8829	US		false			false
114-1044732-7717815	114-1044732-7717815	2025-03-22T16:00:09+00:00	2025-03-22T22:17:56+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	Shipped	1	USD	38.89	3.4	0.75					0.75	INDIO	CA	92203-3102	US		false			false
113-8117322-2130635	113-8117322-2130635	2025-03-22T15:25:41+00:00	2025-03-22T15:25:50+00:00	Pending	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	Unshipped	1	USD	52.99								OZARK	MISSOURI	65721-8010	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5,US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
113-4766474-3701849	113-4766474-3701849	2025-03-22T15:20:04+00:00	2025-03-24T23:18:52+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	3.12							MADISON	AL	35756-5215	US		false			false
112-8257233-6263442	112-8257233-6263442	2025-03-22T14:51:38+00:00	2025-03-24T04:04:26+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Grey Modern Abstract Rainbow Dining Room Rugs Indoor C	N1338-7-Grey-5x7-US-V1	B0DQ8PNQMC	Shipped	1	USD	69.99	2.89					17.5		KENOSHA	WI	53140-1106	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
112-4189234-3891455	112-4189234-3891455	2025-03-22T14:24:45+00:00	2025-03-23T12:14:06+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	Shipped	2	USD	105.98	5.96					15.9		LIVINGSTON	NJ	07039-3901	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
113-6005175-1763455	113-6005175-1763455	2025-03-22T14:24:20+00:00	2025-03-22T23:04:54+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-P	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	Shipped	1	USD	119.99	7.65					30.0		WASHOUGAL	WA	98671-4401	US	PLM-2e410048-f7d4-47cc-ae75-ced80d7ffc69	false			false
113-5557371-9739468	113-5557371-9739468	2025-03-22T13:52:47+00:00	2025-03-23T12:20:33+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug - Large Modern Abstract Washable Non-Slip Sage Green Stain Resistant Living Room Rug Rainbow Low-Pile Soft Floor Carpet for Bedroo	N1338-3-Sage Green-6x9-US-V1	B0DBYT5KQ7	Shipped	1	USD	119.99	5.6					40.0		WESLEY CHAPEL	FL	33545-2136	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
112-8217642-7293801	112-8217642-7293801	2025-03-22T13:14:41+00:00	2025-03-26T02:13:37+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room	G24267-1A-Cream-5x7-US-V1	B0DBYX9CK6	Shipped	1	USD	52.99	2.7					7.95		Jackson	MI	49203	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
113-1976289-7853069	113-1976289-7853069	2025-03-22T08:05:47+00:00	2025-03-23T00:14:27+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	amzn.gr.G24268-7-Black-3x5-US--Rtfm1j-LN	B0DBYP9F11	Shipped	1	USD	26.99								FLORENCE	OR	97439-9516	US		false			false
112-8563051-3589847	112-8563051-3589847	2025-03-22T06:14:39+00:00	2025-03-24T11:56:16+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	Shipped	1	USD	119.99	5.2					40.0		SAINT AUGUSTINE	FL	32092-0293	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
111-0013560-8720213	111-0013560-8720213	2025-03-22T06:04:13+00:00	2025-03-22T11:22:19+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-P	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	Shipped	1	USD	119.99						30.0		PORTLAND	OR	97229-7432	US	PLM-2e410048-f7d4-47cc-ae75-ced80d7ffc69	false			false
111-4278121-0893060	111-4278121-0893060	2025-03-22T05:35:31+00:00	2025-03-24T16:13:56+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for	G24267-2-Beige-5x7-US-V1	B0DBVNXDMY	Shipped	1	USD	38.89	2.72	3.89					3.89	WATERLOO	IA	50701-3520	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
111-5489541-3129868	111-5489541-3129868	2025-03-22T05:10:06+00:00	2025-03-25T02:30:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-P	G24268-7-Black-6x9-US-V1	B0DBYXH8YW	Shipped	1	USD	119.99	6.0					40.0		STRUTHERS	OH	44471-1503	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-2042571-1077819	114-2042571-1077819	2025-03-22T04:52:31+00:00	2025-03-23T16:15:13+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom	G24267-2-Beige-3x5-US-V1	B0DBVM2KQN	Shipped	1	USD	25.89	2.33							MYRTLE BEACH	SC	29577-1977	US		false			false
111-6120597-3237818	111-6120597-3237818	2025-03-22T04:33:47+00:00	2025-03-24T00:50:29+00:00	Cancelled	Amazon	Amazon.com			Standard	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-9x12-US-V1	B0DBZ4M9KK	Cancelled	0										HUMBLE	TX	77396-5909	US		false			false
112-1813965-5684264	112-1813965-5684264	2025-03-22T03:22:38+00:00	2025-03-23T00:20:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	Shipped	2	USD	77.98	5.54					15.6		BROOKLYN	NY	11216-5575	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
111-0459804-5995466	111-0459804-5995466	2025-03-22T03:03:03+00:00	2025-03-24T04:57:52+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	129.99	10.06					6.5		BROOMFIELD	CO	80021-8127	US	PLM-678c8efd-9576-4c2c-91b9-246f3a93a0e3	false			false
111-8480688-0293856	111-8480688-0293856	2025-03-22T02:32:17+00:00	2025-03-26T00:45:43+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	199.99	14.62	1.18				50.0	1.18	DYERSBURG	TN	38024-4807	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-6947ed35-47d9-4c9d-9e9c-5aceb59af757	false			false
